15/05/2019 09:06:5,0,24,2,0.9,-1,37,101,0
15/05/2019 09:07:00,0,24,2,0.9,-1,37,101,0
15/05/2019 09:07:1,0,24,3,0.9,-1,37,101,0
15/05/2019 09:07:2,0,24,3,0.9,-1,37,101,0
15/05/2019 09:07:3,0,24,2,0.9,-1,37,101,0
15/05/2019 09:07:4,0,24,2,0.9,-1,37,101,0
15/05/2019 09:07:5,0,24,3,0.9,-1,36,101,0
15/05/2019 09:08:00,0,24,2,0.9,-1,37,100,0
15/05/2019 09:08:1,0,24,2,0.9,-1,37,97,0
15/05/2019 09:08:2,0,24,3,0.9,-1,37,75,0
15/05/2019 09:08:3,0,24,3,0.9,-1,37,101,0
15/05/2019 09:08:4,0,24,2,0.9,-1,37,101,0
15/05/2019 09:08:5,0,24,3,0.9,-1,37,101,0
15/05/2019 09:09:00,0,24,3,0.9,-1,37,101,0
15/05/2019 09:09:1,0,24,4,0.9,-1,37,101,0
15/05/2019 09:09:2,0,24,2,0.9,-1,37,101,0
15/05/2019 09:09:3,0,24,2,0.9,-1,37,101,0
15/05/2019 09:09:4,0,25,2,0.9,-1,37,101,0
15/05/2019 09:09:5,0,25,2,0.9,-1,37,101,0
15/05/2019 09:10:00,0,25,3,0.9,-1,37,101,0
15/05/2019 09:10:1,0,25,3,0.9,-1,37,101,0
15/05/2019 09:10:2,0,25,2,0.9,-1,37,101,0
15/05/2019 09:10:3,0,25,2,0.9,-1,37,101,0
15/05/2019 09:10:4,0,25,3,0.9,-1,36,101,0
15/05/2019 09:10:5,0,25,2,0.9,-1,36,101,0
15/05/2019 09:11:00,0,25,3,0.9,-1,36,101,0
15/05/2019 09:11:1,0,25,2,0.9,-1,36,101,0
15/05/2019 09:11:2,0,25,3,0.9,-1,35,101,0
15/05/2019 09:11:3,0,25,2,0.9,-1,35,101,0
15/05/2019 09:11:4,0,25,2,0.9,-1,35,101,0
15/05/2019 09:11:5,0,25,2,0.9,-1,34,101,0
15/05/2019 09:12:00,0,25,2,0.9,-1,35,101,0
15/05/2019 09:12:1,0,25,1,0.9,-1,35,101,0
15/05/2019 09:12:2,0,25,1,0.9,-1,35,100,0
15/05/2019 09:12:3,0,25,3,0.9,-1,35,101,0
15/05/2019 09:12:4,0,25,2,0.9,-1,35,101,0
15/05/2019 09:12:5,0,24,2,0.9,-1,35,101,0
15/05/2019 09:13:00,0,24,2,0.9,-1,35,101,0
15/05/2019 09:13:1,0,24,2,0.9,-1,35,101,0
15/05/2019 09:13:2,0,24,2,0.9,-1,35,101,0
15/05/2019 09:13:3,0,24,3,0.9,-1,35,101,0
15/05/2019 09:13:4,0,24,3,0.9,-1,35,101,0
15/05/2019 09:14:00,0,24,3,0.9,-1,35,101,0
15/05/2019 09:14:1,0,24,2,0.9,-1,35,101,0
15/05/2019 09:14:2,0,24,2,0.9,-1,35,101,0
15/05/2019 09:14:3,0,25,2,0.9,-1,35,101,0
15/05/2019 09:14:4,0,25,2,0.9,-1,35,101,0
15/05/2019 09:14:5,0,25,1,0.9,-1,35,101,0
15/05/2019 09:15:00,0,25,1,0.9,-1,35,102,0
15/05/2019 09:15:1,0,25,1,0.9,-1,35,102,0
15/05/2019 09:15:2,0,25,2,0.9,-1,35,100,0
15/05/2019 09:15:3,0,25,1,0.9,-1,35,100,0
15/05/2019 09:15:4,0,25,3,0.9,-1,35,100,0
15/05/2019 09:15:5,0,25,2,0.9,-1,35,100,0
15/05/2019 09:16:00,0,25,2,0.9,-1,35,101,0
15/05/2019 09:16:1,0,25,2,0.9,-1,35,100,0
15/05/2019 09:16:2,0,25,2,0.9,-1,35,89,0
15/05/2019 09:16:3,0,25,2,0.9,-1,35,101,0
15/05/2019 09:16:4,0,25,1,0.9,-1,35,101,0
15/05/2019 09:16:5,0,25,2,0.9,-1,34,100,0
15/05/2019 09:17:00,0,25,2,0.9,-1,34,100,0
15/05/2019 09:17:1,0,25,1,0.9,-1,34,100,0
15/05/2019 09:17:2,0,25,1,0.9,-1,35,21,0
15/05/2019 09:17:3,0,25,2,0.9,-1,34,101,0
15/05/2019 09:17:4,0,25,1,0.9,-1,34,101,0
15/05/2019 09:17:5,0,25,3,0.9,-1,34,100,0
15/05/2019 09:18:00,0,25,2,0.9,-1,34,100,0
15/05/2019 09:18:1,0,25,3,0.9,-1,35,101,0
15/05/2019 09:18:2,0,25,2,0.9,-1,35,100,0
15/05/2019 09:18:3,0,25,3,0.9,-1,35,100,0
15/05/2019 09:18:4,0,25,4,0.9,-1,36,100,0
15/05/2019 09:18:5,0,25,3,0.9,-1,36,101,0
15/05/2019 09:19:00,0,26,3,0.9,-1,36,25,0
15/05/2019 09:19:1,0,26,3,0.9,-1,36,100,0
15/05/2019 09:19:2,0,26,3,0.9,-1,38,100,0
15/05/2019 09:19:3,0,26,3,0.9,-1,37,100,0
15/05/2019 09:19:4,0,26,3,0.9,-1,37,100,0
15/05/2019 09:19:5,0,26,4,0.9,-1,37,100,0
15/05/2019 09:20:00,0,26,3,0.9,-1,37,100,0
15/05/2019 09:20:1,0,26,3,0.9,-1,36,100,0
15/05/2019 09:20:2,0,26,4,0.9,-1,36,100,0
15/05/2019 09:20:3,0,26,3,0.9,-1,36,100,0
15/05/2019 09:20:4,0,26,3,0.9,-1,36,100,0
15/05/2019 09:20:5,0,27,3,0.9,-1,36,100,0
15/05/2019 09:21:00,0,27,4,0.9,-1,36,100,0
15/05/2019 09:21:1,0,27,3,0.9,-1,36,100,0
15/05/2019 09:21:2,0,27,3,0.9,-1,36,100,0
15/05/2019 09:21:3,0,27,4,0.9,-1,36,100,0
15/05/2019 09:21:4,0,27,3,0.9,-1,36,100,0
15/05/2019 09:21:5,0,27,2,0.9,-1,36,99,0
15/05/2019 09:22:00,0,27,3,0.9,-1,36,100,0
15/05/2019 09:22:1,0,27,3,0.9,-1,36,99,0
15/05/2019 09:22:2,0,27,3,0.9,-1,36,100,0
15/05/2019 09:22:3,0,27,3,0.9,-1,36,100,0
15/05/2019 09:22:4,0,28,3,0.9,-1,36,100,0
15/05/2019 09:22:5,0,28,2,0.9,-1,36,100,0
15/05/2019 09:23:00,0,28,4,0.9,-1,36,100,0
15/05/2019 09:23:1,0,28,3,0.9,-1,36,100,0
15/05/2019 09:23:2,0,28,3,0.9,-1,36,100,0
15/05/2019 09:23:3,0,28,3,0.9,-1,35,100,0
15/05/2019 09:23:4,0,28,3,0.9,-1,35,100,0
15/05/2019 09:23:5,0,28,4,0.9,-1,35,100,0
15/05/2019 09:24:00,0,28,3,0.9,-1,35,100,0
15/05/2019 09:24:1,0,28,3,0.9,-1,35,100,0
15/05/2019 09:24:2,0,28,3,0.9,-1,35,100,0
15/05/2019 09:24:3,0,29,3,0.9,-1,35,100,0
15/05/2019 09:24:4,0,29,4,0.9,-1,35,100,0
15/05/2019 09:25:00,0,29,4,0.9,-1,35,100,0
15/05/2019 09:25:1,0,29,3,0.9,-1,35,100,0
15/05/2019 09:25:2,0,29,3,0.9,-1,33,100,0
15/05/2019 09:25:3,0,29,3,0.9,-1,32,100,0
15/05/2019 09:25:4,0,29,3,0.9,-1,32,100,0
15/05/2019 09:25:5,0,29,2,0.9,-1,33,101,0
15/05/2019 09:26:00,0,29,2,0.9,-1,32,100,0
15/05/2019 09:26:1,0,29,2,0.9,-1,32,101,0
15/05/2019 09:26:2,0,29,2,0.9,-1,31,100,0
15/05/2019 09:26:3,0,29,2,0.9,-1,30,101,0
15/05/2019 09:26:4,0,28,2,0.9,-1,30,101,0
15/05/2019 09:26:5,0,28,2,0.9,-1,29,101,0
15/05/2019 09:27:00,0,28,2,0.9,-1,29,101,0
15/05/2019 09:27:1,0,28,2,0.9,-1,30,101,0
15/05/2019 09:27:2,0,28,2,0.9,-1,30,100,0
15/05/2019 09:27:3,0,28,3,0.9,-1,30,99,0
15/05/2019 09:27:4,0,28,2,0.9,-1,31,101,0
15/05/2019 09:27:5,0,27,3,0.9,-1,31,101,0
15/05/2019 09:28:00,0,27,3,0.9,-1,31,101,0
15/05/2019 09:28:1,0,27,3,0.9,-1,31,101,0
15/05/2019 09:28:2,0,27,3,0.9,-1,31,101,0
15/05/2019 09:28:3,0,27,2,0.9,-1,32,101,0
15/05/2019 09:28:4,0,27,2,0.9,-1,32,101,0
15/05/2019 09:28:5,0,27,3,0.9,-1,32,101,0
15/05/2019 09:29:00,0,26,2,0.9,-1,32,101,0
15/05/2019 09:29:1,0,26,2,0.9,-1,33,101,0
15/05/2019 09:29:2,0,26,1,0.9,-1,32,101,0
15/05/2019 09:29:3,0,26,0,0.9,-1,32,101,0
15/05/2019 09:29:4,0,26,2,0.9,-1,32,101,0
15/05/2019 09:29:5,0,25,3,0.9,-1,31,102,0
15/05/2019 09:30:00,0,25,3,0.9,-1,32,101,0
15/05/2019 09:30:1,0,25,2,0.9,-1,33,101,0
15/05/2019 09:30:2,0,25,2,0.9,-1,33,101,0
15/05/2019 09:30:3,0,25,2,0.9,-1,34,101,0
15/05/2019 09:30:4,0,25,1,0.9,-1,34,101,0
15/05/2019 09:30:5,0,25,2,0.9,-1,34,101,0
15/05/2019 09:31:00,0,25,2,0.9,-1,34,101,0
15/05/2019 09:31:1,0,25,1,0.9,-1,33,101,0
15/05/2019 09:31:2,0,24,1,0.9,-1,34,101,0
15/05/2019 09:31:3,0,24,1,0.9,-1,34,101,0
15/05/2019 09:31:4,0,24,2,0.9,-1,34,101,0
15/05/2019 09:31:5,0,24,1,0.9,-1,35,101,0
15/05/2019 09:32:00,0,24,2,0.9,-1,35,101,0
15/05/2019 09:32:1,0,24,3,0.9,-1,35,101,0
15/05/2019 09:32:2,0,24,1,0.9,-1,36,101,0
15/05/2019 09:32:3,0,24,2,0.9,-1,36,101,0
15/05/2019 09:32:4,0,24,1,0.9,-1,36,101,0
15/05/2019 09:32:5,0,24,1,0.9,-1,36,101,0
15/05/2019 09:33:00,0,24,3,0.9,-1,36,101,0
15/05/2019 09:33:1,0,24,1,0.9,-1,36,101,0
15/05/2019 09:33:2,0,24,1,0.9,-1,35,101,0
15/05/2019 09:33:3,0,24,1,0.9,-1,35,101,0
15/05/2019 09:33:4,0,23,2,0.9,-1,35,101,0
15/05/2019 09:33:5,0,23,2,0.9,-1,35,101,0
15/05/2019 09:34:00,0,23,2,0.9,-1,35,101,0
15/05/2019 09:34:1,0,23,2,0.9,-1,36,101,0
15/05/2019 09:34:2,0,23,1,0.9,-1,36,100,0
15/05/2019 09:34:3,0,23,2,0.9,-1,36,101,0
15/05/2019 09:34:4,0,23,2,0.9,-1,36,101,0
15/05/2019 09:35:00,0,23,2,0.9,-1,37,101,0
15/05/2019 09:35:1,0,23,2,0.9,-1,37,101,0
15/05/2019 09:35:2,0,23,2,0.9,-1,37,101,0
15/05/2019 09:35:3,0,23,2,0.9,-1,38,101,0
15/05/2019 09:35:4,0,23,1,0.9,-1,38,101,0
15/05/2019 09:35:5,0,24,1,0.9,-1,38,101,0
15/05/2019 09:36:00,0,24,1,0.9,-1,38,101,0
15/05/2019 09:36:1,0,24,1,0.9,-1,37,101,0
15/05/2019 09:36:2,0,24,1,0.9,-1,37,99,0
15/05/2019 09:36:3,0,24,1,0.9,-1,36,100,0
15/05/2019 09:36:4,0,24,2,0.9,-1,37,101,0
15/05/2019 09:36:5,0,23,4,0.9,-1,37,101,0
15/05/2019 09:37:00,0,24,5,0.9,-1,37,101,0
15/05/2019 09:37:1,0,24,3,0.9,-1,37,101,0
15/05/2019 09:37:2,0,23,4,0.9,-1,38,101,0
15/05/2019 09:37:3,0,23,4,0.9,-1,37,101,0
15/05/2019 09:37:4,0,23,2,0.9,-1,37,101,0
15/05/2019 09:37:5,0,23,1,0.9,-1,37,101,0
15/05/2019 09:38:00,0,23,0,0.9,-1,37,101,0
15/05/2019 09:38:1,0,23,1,0.9,-1,37,101,0
15/05/2019 09:38:2,0,23,1,0.9,-1,37,101,0
15/05/2019 09:38:3,0,23,0,0.9,-1,37,101,0
15/05/2019 09:38:4,0,23,1,0.9,-1,38,100,0
15/05/2019 09:38:5,0,23,1,0.9,-1,38,101,0
15/05/2019 09:39:00,0,23,2,0.9,-1,38,101,0
15/05/2019 09:39:1,0,23,1,0.9,-1,38,101,0
15/05/2019 09:39:2,0,23,1,0.9,-1,38,101,0
15/05/2019 09:39:3,0,23,1,0.9,-1,39,101,0
15/05/2019 09:39:4,0,23,1,0.9,-1,38,101,0
15/05/2019 09:39:5,0,23,1,0.9,-1,38,101,0
15/05/2019 09:40:00,0,23,1,0.9,-1,38,101,0
15/05/2019 09:40:1,0,23,1,0.9,-1,39,101,0
15/05/2019 09:40:2,0,23,1,0.9,-1,39,101,0
15/05/2019 09:40:3,0,23,1,0.9,-1,39,101,0
15/05/2019 09:40:4,0,23,1,0.9,-1,39,101,0
15/05/2019 09:40:5,0,23,1,0.9,-1,39,101,0
15/05/2019 09:41:00,0,23,0,0.9,-1,39,101,0
15/05/2019 09:41:1,0,23,1,0.9,-1,39,101,0
15/05/2019 09:41:2,0,23,1,0.9,-1,39,101,0
15/05/2019 09:41:3,0,23,1,0.9,-1,39,101,0
15/05/2019 09:41:4,0,23,0,0.9,-1,39,101,0
15/05/2019 09:41:5,0,23,0,0.9,-1,39,101,0
15/05/2019 09:42:00,0,23,2,0.9,-1,39,101,0
15/05/2019 09:42:1,0,23,0,0.9,-1,40,101,0
15/05/2019 09:42:2,0,23,1,0.9,-1,40,100,0
15/05/2019 09:42:3,0,23,1,0.9,-1,40,101,0
15/05/2019 09:42:4,0,23,1,0.9,-1,41,101,0
15/05/2019 09:42:5,0,23,1,0.9,-1,41,101,0
15/05/2019 09:43:00,0,23,1,0.9,-1,40,101,0
15/05/2019 09:43:1,0,23,0,0.9,-1,40,101,0
15/05/2019 09:43:2,0,23,0,0.9,-1,39,101,0
15/05/2019 09:43:3,0,23,1,0.9,-1,39,101,0
15/05/2019 09:43:4,0,23,1,0.9,-1,39,101,0
15/05/2019 09:43:5,0,23,0,0.9,-1,39,101,0
15/05/2019 09:44:00,0,23,1,0.9,-1,39,101,0
15/05/2019 09:44:1,0,23,0,0.9,-1,39,101,0
15/05/2019 09:44:2,0,23,1,0.9,-1,39,101,0
15/05/2019 09:44:3,0,23,1,0.9,-1,40,101,0
15/05/2019 09:44:4,0,23,1,0.9,-1,40,101,0
15/05/2019 09:44:5,0,23,1,0.9,-1,40,101,0
15/05/2019 09:45:00,0,23,1,0.9,-1,41,101,0
15/05/2019 09:45:1,0,23,1,0.9,-1,41,101,0
15/05/2019 09:45:2,0,23,1,0.9,-1,41,101,0
15/05/2019 09:45:3,0,23,0,0.9,-1,40,101,0
15/05/2019 09:45:4,0,23,1,0.9,-1,41,101,0
15/05/2019 09:46:00,0,23,1,0.9,-1,41,101,0
15/05/2019 09:46:1,0,23,0,0.9,-1,41,101,0
15/05/2019 09:46:2,0,23,0,0.9,-1,41,101,0
15/05/2019 09:46:3,0,23,2,0.9,-1,40,101,0
15/05/2019 09:46:4,0,23,1,0.9,-1,40,101,0
15/05/2019 09:46:5,0,22,1,0.9,-1,41,101,0
15/05/2019 09:47:00,0,23,1,0.9,-1,41,101,0
15/05/2019 09:47:1,0,22,0,0.9,-1,41,101,0
15/05/2019 09:47:2,0,22,1,0.9,-1,42,101,0
15/05/2019 09:47:3,0,22,0,0.9,-1,41,101,0
15/05/2019 09:47:4,0,22,0,0.9,-1,41,101,0
15/05/2019 09:47:5,0,23,0,0.9,-1,41,101,0
15/05/2019 09:48:00,0,23,0,0.9,-1,41,101,0
15/05/2019 09:48:1,0,23,0,0.9,-1,40,101,0
15/05/2019 09:48:2,0,23,0,0.9,-1,39,101,0
15/05/2019 09:48:3,0,22,0,0.9,-1,39,101,0
15/05/2019 09:48:4,0,23,0,0.9,-1,38,101,0
15/05/2019 09:48:5,0,23,0,0.9,-1,38,101,0
15/05/2019 09:49:00,0,23,0,0.9,-1,38,101,0
15/05/2019 09:49:1,0,23,0,0.9,-1,38,101,0
15/05/2019 09:49:2,0,23,1,0.9,-1,38,101,0
15/05/2019 09:49:3,0,23,0,0.9,-1,38,101,0
15/05/2019 09:49:4,0,23,0,0.9,-1,39,101,0
15/05/2019 09:49:5,0,23,1,0.9,-1,39,101,0
15/05/2019 09:50:00,0,23,0,0.9,-1,39,101,0
15/05/2019 09:50:1,0,23,2,0.9,-1,40,101,0
15/05/2019 09:50:2,0,23,2,0.9,-1,40,101,0
15/05/2019 09:50:3,0,23,1,0.9,-1,40,101,0
15/05/2019 09:50:4,0,23,1,0.9,-1,40,101,0
15/05/2019 09:50:5,0,23,0,0.9,-1,40,101,0
15/05/2019 09:51:00,0,23,0,0.9,-1,39,101,0
15/05/2019 09:51:1,0,24,0,0.9,-1,39,101,0
15/05/2019 09:51:2,0,24,1,0.9,-1,40,101,0
15/05/2019 09:51:3,0,24,1,0.9,-1,40,101,0
15/05/2019 09:51:4,0,24,1,0.9,-1,41,100,0
15/05/2019 09:51:5,0,24,1,0.9,-1,42,101,0
15/05/2019 09:52:00,0,24,1,0.9,-1,42,101,0
15/05/2019 09:52:1,0,24,1,0.9,-1,41,101,0
15/05/2019 09:52:2,0,24,1,0.9,-1,41,100,0
15/05/2019 09:52:3,0,24,1,0.9,-1,40,101,0
15/05/2019 09:52:4,0,24,1,0.9,-1,41,101,0
15/05/2019 09:52:5,0,24,1,0.9,-1,41,101,0
15/05/2019 09:53:00,0,24,1,0.9,-1,41,101,0
15/05/2019 09:53:1,0,24,1,0.9,-1,41,101,0
15/05/2019 09:53:2,0,24,1,0.9,-1,40,101,0
15/05/2019 09:53:3,0,25,0,0.9,-1,40,101,0
15/05/2019 09:53:4,0,25,1,0.9,-1,40,101,0
15/05/2019 09:53:5,0,25,1,0.9,-1,39,101,0
15/05/2019 09:54:00,0,25,1,0.9,-1,38,101,0
15/05/2019 09:54:1,0,25,1,0.9,-1,38,101,0
15/05/2019 09:54:2,0,25,1,0.9,-1,38,101,0
15/05/2019 09:54:3,0,25,1,0.9,-1,38,101,0
15/05/2019 09:54:4,0,25,1,0.9,-1,37,101,0
15/05/2019 09:54:5,0,25,1,0.9,-1,37,101,0
15/05/2019 09:55:00,0,25,0,0.9,-1,36,101,0
15/05/2019 09:55:1,0,25,1,0.9,-1,37,101,0
15/05/2019 09:55:2,0,25,2,0.9,-1,38,101,0
15/05/2019 09:55:3,0,25,2,0.9,-1,39,101,0
15/05/2019 09:55:4,0,25,1,0.9,-1,39,101,0
15/05/2019 09:56:00,0,25,1,0.9,-1,40,101,0
15/05/2019 09:56:1,0,25,5,0.9,-1,39,101,0
15/05/2019 09:56:2,0,25,2,0.9,-1,38,101,0
15/05/2019 09:56:3,0,25,4,0.9,-1,38,101,0
15/05/2019 09:56:4,0,24,2,0.9,-1,38,101,0
15/05/2019 09:56:5,0,24,0,0.9,-1,37,101,0
15/05/2019 09:57:00,0,24,1,0.9,-1,38,100,0
15/05/2019 09:57:1,0,25,2,0.9,-1,40,99,0
15/05/2019 09:57:2,0,25,1,0.9,-1,40,101,0
15/05/2019 09:57:3,0,25,0,0.9,-1,40,99,0
15/05/2019 09:57:4,0,25,0,0.9,-1,40,61,0
15/05/2019 09:57:5,0,25,0,0.9,-1,39,101,0
15/05/2019 09:58:00,0,25,0,0.9,-1,38,101,0
15/05/2019 09:58:1,0,25,0,0.9,-1,38,101,0
15/05/2019 09:58:2,0,25,1,0.9,-1,38,101,0
15/05/2019 09:58:3,0,25,1,0.9,-1,39,101,0
15/05/2019 09:58:4,0,25,0,0.9,-1,39,101,0
15/05/2019 09:58:5,0,25,1,0.9,-1,39,101,0
15/05/2019 09:59:00,0,25,2,0.9,-1,39,101,0
15/05/2019 09:59:1,0,25,2,0.9,-1,39,100,0
15/05/2019 09:59:2,0,25,0,0.9,-1,39,101,0
15/05/2019 09:59:3,0,25,0,0.9,-1,39,101,0
15/05/2019 09:59:4,0,25,0,0.9,-1,38,101,0
15/05/2019 09:59:5,0,25,0,0.9,-1,38,101,0
15/05/2019 10:00:00,0,25,0,0.9,-1,38,101,0
15/05/2019 10:00:1,0,25,0,0.9,-1,38,101,0
15/05/2019 10:00:2,0,25,0,0.9,-1,38,100,0
15/05/2019 10:00:3,0,25,2,0.9,-1,39,101,0
15/05/2019 10:00:4,0,25,1,0.9,-1,39,101,0
15/05/2019 10:00:5,0,25,1,0.9,-1,39,101,0
15/05/2019 10:01:00,0,25,2,0.9,-1,40,101,0
15/05/2019 10:01:1,0,25,1,0.9,-1,40,101,0
15/05/2019 10:01:2,0,25,1,0.9,-1,40,101,0
15/05/2019 10:01:3,0,25,1,0.9,-1,40,101,0
15/05/2019 10:01:4,0,25,1,0.9,-1,41,101,0
15/05/2019 10:01:5,0,25,1,0.9,-1,43,101,0
15/05/2019 10:02:00,0,25,0,0.9,-1,44,100,0
15/05/2019 10:02:1,0,25,0,0.9,-1,44,101,0
15/05/2019 10:02:2,0,25,0,0.9,-1,42,101,0
15/05/2019 10:02:3,0,25,1,0.9,-1,41,101,0
